"기준일ID","시군구코드","시군구명","총생활인구수","내국인생활인구수","장기체류외국인인구수","단기체류외국인인구수","일최대인구수","일최소인구수","주간인구수(09~18)","야간인구수(19~08)","일최대이동인구수","서울외유입인구수","동일자치구행정동간이동인구수","자치구간이동인구수"
"20200527","11215","광진구","393955.00420","369160.30410","22443.75960","2350.94050","419297.61200","360190.27830","369840.84730","411179.40210","183046.86700","34114.70280","82986.61750","65945.54670"
"20200527","11230","동대문구","389440.36440","362274.58430","24558.01200","2607.76800","397256.95700","379696.14750","385060.81750","392568.61220","200729.66990","33553.08180","78948.13550","88228.45260"
"20200527","11260","중랑구","358100.70820","351172.75610","6087.30730","840.64480","397008.53440","315093.49570","324679.50720","381972.99470","162375.35710","25496.76230","96119.73810","40758.85670"
"20200527","11290","성북구","450139.56920","431083.30990","16166.15340","2890.10590","480494.21080","414395.86400","422426.36540","469934.71490","197398.26640","25226.02250","92992.03270","79180.21120"
"20200527","11305","강북구","304378.74710","298537.65870","5236.38470","604.70370","334000.11590","274165.38540","279660.74150","322034.46530","184980.83500","12960.99700","123323.35000","48696.48800"
"20200527","11320","도봉구","279831.93970","276836.28350","2920.74360","74.91260","303094.65720","252577.07680","258484.32340","295080.23700","140164.25150","18759.85800","77108.49400","44295.89950"
"20200527","11350","노원구","528400.73580","522056.19540","5435.95070","908.58980","570237.16160","481616.25300","490134.80270","555733.54510","224080.65420","36516.11700","127677.54050","59886.99670"
"20200527","11380","은평구","447708.25900","439645.70320","7135.95740","926.59830","501229.56770","389421.92810","400162.96980","481669.17970","183177.51490","31256.54030","114717.21410","37203.76050"
"20200527","11410","서대문구","395733.72710","369776.41930","22131.97380","3825.33400","414103.97460","383591.81120","406470.80970","388064.38240","226992.61030","46884.30710","68163.47810","111944.82510"
"20200527","11440","마포구","487621.45740","463490.57460","21134.04940","2996.83350","522583.14330","452376.15350","512872.94990","469584.67710","304684.05520","73222.51470","89301.33560","142160.20490"
"20200527","11470","양천구","404922.23240","397609.61270","6052.46290","1260.15690","433463.84930","368537.29470","377905.25060","424220.07660","195959.99940","32342.39610","97253.31860","66364.28470"
"20200527","11500","강서구","554247.44660","542009.30800","10008.40960","2229.72900","579602.35370","526927.31490","532317.12010","569911.96550","267062.75990","67049.18700","126335.96460","73677.60830"
"20200527","11530","구로구","424665.03270","392873.42500","28373.71790","3417.88980","433703.02580","413091.41950","419257.92250","428527.25440","222169.89320","69987.36250","76792.07010","75390.46060"
"20200527","11545","금천구","253891.57330","235128.86180","16788.43320","1974.27830","283488.14430","226724.34030","279599.08350","235529.06600","176743.76580","66977.72690","47963.20280","61802.83610"
"20200527","11560","영등포구","520570.85700","482692.95030","33930.18650","3947.72020","589541.23080","448300.58310","581894.46420","476768.28050","378518.01140","101129.98830","94192.01900","183196.00410"
"20200527","11590","동작구","416336.95010","398479.62680","16261.67440","1595.64890","448114.80030","378449.21360","385943.50710","438046.55220","181543.18780","34422.67470","72954.68400","74165.82910"
"20200527","11620","관악구","506685.46220","481888.96160","22023.11700","2773.38360","565506.51180","437968.16990","452126.28900","545656.30020","219935.06750","34280.48500","122178.50660","63476.07590"
"20200527","11650","서초구","630125.55070","608237.27980","16923.22240","4965.04850","751376.78810","509974.05510","731172.02840","557949.49510","471702.83270","149877.89620","90783.96310","231040.97340"
"20200527","11680","강남구","898785.77520","867542.28870","22031.68310","9211.80340","1132747.54060","688793.38380","1089867.88830","762298.55150","718112.22370","220414.30130","133624.10230","364073.82010"
"20200527","11710","송파구","780107.70060","755294.62250","16938.21040","7874.86770","787143.35320","769135.58330","775004.35420","783752.94800","407779.06950","109347.80690","170927.85620","127503.40640"
"20200527","11740","강동구","514881.14470","504337.18300","9178.50860","1365.45300","553134.08650","470592.22920","479766.48150","539963.04690","241468.44920","49594.51250","139763.80530","52110.13140"
"20200526","11000","서울시","11266632.27800","10791656.52460","407269.10760","67706.64580","11587417.85690","10949055.87380","11539118.90000","11071998.97660","6498513.52390","1527952.07140","2270862.67470","2699698.77780"
"20200526","11110","종로구","320070.46920","301435.04950","16809.42560","1825.99400","438487.67670","226728.51990","408976.44480","256566.20090","302238.08590","74548.66560","35437.73680","192251.68350"
"20200526","11140","중구","312472.22180","289586.88860","19877.43380","3007.89940","466029.13290","193217.80850","429246.42670","229062.07550","346137.02210","89165.75340","33798.07650","223173.19220"
"20200526","11170","용산구","315149.39570","290484.26830","21269.32470","3395.80270","342957.80510","281148.64790","340592.59470","296975.68220","201806.12060","51337.52260","51085.87620","99382.72180"
"20200526","11200","성동구","368098.15500","350523.81830","15573.26660","2001.07020","387150.83470","346066.62730","382843.73920","357565.59500","218732.74830","42262.27890","66352.12260","110118.34680"
"20200526","11215","광진구","392365.56100","367242.61110","22597.25460","2525.69530","417892.74970","358344.61030","368163.66850","409652.62710","179724.93360","33213.80990","81758.29360","64752.83010"
"20200526","11230","동대문구","389116.36600","361785.87170","24679.06190","2651.43230","397374.01670","380393.97010","384999.66240","392056.86850","198721.60580","33732.72760","78709.35240","86279.52580"
"20200526","11260","중랑구","360128.08890","353076.33070","6172.86690","878.89130","397693.67810","317942.60060","327129.52280","383698.49330","160224.35980","25275.54990","95568.68700","39380.12290"
"20200526","11290","성북구","450725.98500","432084.25480","16330.16340","2311.56680","479875.52280","415438.79220","423644.65830","470069.78980","194987.93430","25346.62510","91806.60530","77834.70390"
"20200526","11305","강북구","305061.44440","299026.76620","5273.02530","761.65290","334378.99860","274787.46540","280384.80550","322687.61510","184152.74520","12496.12760","123994.89300","47661.72460"
"20200526","11320","도봉구","280242.10430","277127.31400","2977.81500","136.97540","303047.55380","252392.98190","258709.26500","295622.70380","139279.58650","18648.16840","77402.00120","43229.41690"
"20200526","11350","노원구","529238.12200","522831.89250","5457.24940","948.98010","571184.08690","481541.07690","490752.46940","556727.87390","220930.84060","36539.20250","125976.56140","58415.07670"
"20200526","11380","은평구","448791.36060","440889.58520","7019.65490","882.12050","500909.81760","389192.67290","401389.18690","482650.05600","180365.64930","30317.29750","113435.82950","36612.52230"
"20200526","11410","서대문구","398533.86380","372196.04140","22691.06600","3646.75640","417296.37340","385475.18860","411025.22290","389611.46440","228471.76420","47943.54710","67946.34320","112581.87390"
"20200526","11440","마포구","486657.75160","462390.02250","21071.49390","3196.23520","523061.96760","451660.39410","513103.05950","467768.24600","300057.81760","71939.30650","87937.97810","140180.53300"
"20200526","11470","양천구","405252.86240","397780.81770","6061.12860","1410.91620","432765.10040","368122.79840","378077.96840","424663.50110","193446.48900","31823.75150","96750.25830","64872.47920"
"20200526","11500","강서구","555759.30040","543705.74150","10089.32020","1964.23870","579321.57510","530028.72110","534824.18170","570712.95660","265456.80910","67574.44000","125399.68840","72482.68070"
"20200526","11530","구로구","424874.72460","392661.46690","28808.65960","3404.59810","434098.13580","411608.57310","419225.10080","428910.17020","220259.26510","68756.74440","76647.35060","74855.17010"
"20200526","11545","금천구","254886.97090","235996.80070","17017.61580","1872.55440","284509.80570","227178.36510","280910.02330","236299.07630","178104.62040","67106.28590","48728.98830","62269.34620"
"20200526","11560","영등포구","518188.46960","481467.83300","33646.94770","3073.68890","590467.47710","447485.25970","579666.69120","474275.45420","380367.47490","101525.06920","95507.76980","183334.63590"
"20200526","11590","동작구","415322.83920","397430.23280","16185.52920","1707.07720","446723.99230","378607.46900","386680.06960","435781.96030","181618.62640","34133.84350","73431.19340","74053.58950"
"20200526","11620","관악구","508428.45010","484408.03600","21991.24650","2029.16770","568426.26040","437684.74910","452951.58780","548054.78030","217888.52200","34236.68580","121553.02360","62098.81260"
"20200526","11650","서초구","628411.92080","606975.09840","16538.39240","4898.43010","752538.23420","509014.54370","730837.00370","555251.14730","470455.47410","150459.68600","89137.44560","230858.34250"
"20200526","11680","강남구","902031.41760","869447.80310","22869.47870","9714.13580","1142422.64930","692069.16060","1097252.30690","762587.92520","723437.68120","224037.32540","132952.92790","366447.42790"
"20200526","11710","송파구","781439.29640","756396.97120","16995.29080","8047.03440","787721.01310","772463.00860","777271.47850","784416.30920","403299.20450","109403.57840","166996.09230","126899.53380"
"20200526","11740","강동구","515385.13670","504705.00870","9266.39600","1413.73190","553632.98870","471010.12100","480461.76180","540330.40440","238218.76520","49247.88490","138088.41050","50882.46980"
"20200525","11000","서울시","11248954.09670","10772780.97390","406785.63380","69387.48900","11571725.49240","10929595.43880","11524871.65440","11051870.12690","6494267.43330","1517930.08400","2293920.77310","2682416.57620"
"20200525","11110","종로구","315882.14200","297895.27320","16326.93400","1659.93470","433371.75370","222257.29020","405312.83310","252003.07690","298677.70510","74301.80840","36138.78710","188237.10960"
"20200525","11140","중구","307792.86210","284738.50460","20036.24220","3018.11530","459258.41830","184019.05270","426227.64490","223196.58880","342022.65480","87310.61400","34266.26880","220445.77200"
"20200525","11170","용산구","313198.16510","288984.37030","21552.84480","2660.95000","340230.41600","283126.91760","337011.18550","296188.86480","198942.05130","50430.61770","50773.36610","97738.06750"
"20200525","11200","성동구","368389.10710","350895.18350","15532.76030","1961.16330","387654.56370","346830.27200","382733.64580","358143.00800","219024.44550","42120.20180","66631.89540","110272.34830"
"20200525","11215","광진구","394296.50980","369039.95810","22598.37330","2658.17840","418042.77800","360512.23560","370370.43960","411386.55980","182381.51720","33911.92560","83758.45350","64711.13810"
"20200525","11230","동대문구","389588.83890","362300.89660","24613.39230","2674.55000","397217.93560","381730.80130","385992.19470","392157.87050","200705.00320","34302.21480","79232.25480","87170.53360"
"20200525","11260","중랑구","362540.87130","355271.61370","6351.69260","917.56500","401331.23920","320418.06180","329294.23500","386288.46870","162075.90550","25079.37950","96484.58790","40511.93810"
"20200525","11290","성북구","450328.10850","432087.09370","16212.88200","2028.13280","480354.29550","413746.86990","422546.05690","470172.43110","194710.98970","24484.95290","92790.64940","77435.38740"
"20200525","11305","강북구","306379.38050","300114.80690","5303.80620","960.76740","337280.90420","276176.10840","281687.65710","324016.32580","184978.17550","13086.98880","124274.78120","47616.40550"
"20200525","11320","도봉구","281706.77940","278618.58300","2985.38220","102.81430","305766.68020","253899.91150","259491.39090","297574.91410","140235.12960","18501.98410","78638.33990","43094.80560"
"20200525","11350","노원구","530722.99050","524223.95590","5442.64190","1056.39270","574864.27560","481509.19710","491226.22230","558934.96780","221365.11420","35751.39630","127866.69070","57747.02720"
"20200525","11380","은평구","449950.82090","442205.58500","6957.37800","787.85780","504201.13570","391018.94100","402125.72340","484111.60480","181705.72890","30429.84770","115181.48720","36094.39400"
"20200525","11410","서대문구","396784.51990","370540.22220","22560.17040","3684.12740","415423.47050","384283.63880","408789.02780","388209.87140","229147.58230","47327.10950","68289.39450","113531.07830"
"20200525","11440","마포구","484373.30440","460160.70030","21105.75170","3106.85240","519483.63680","449627.67220","510397.18490","465784.81830","300532.72010","72587.27450","89139.24900","138806.19660"
"20200525","11470","양천구","406417.21930","398900.74260","5993.41100","1523.06570","435295.81210","368548.49830","378350.78760","426464.67060","194005.95920","31155.58890","97374.76050","65475.60980"
"20200525","11500","강서구","556908.41230","544477.94780","10010.55450","2419.90990","580643.16500","531453.73460","536642.98880","571383.71470","266850.72690","67237.60640","126471.62880","73141.49170"
"20200525","11530","구로구","427467.35500","394902.02980","29067.41410","3497.91110","436316.74740","418036.67190","423540.54650","430272.21810","224820.13890","70948.52100","77757.72040","76113.89750"
"20200525","11545","금천구","255379.22340","236318.40860","16957.77250","2103.04220","286163.70870","226376.15550","282710.83790","235856.64150","179596.42950","68367.13440","48421.98160","62807.31350"
"20200525","11560","영등포구","515598.18120","478493.70880","34191.52950","2912.94300","587988.89140","441634.41110","578456.22380","470699.57940","374561.39160","100311.72020","92619.64030","181630.03110"
"20200525","11590","동작구","417552.23910","399622.38460","16398.64350","1531.21100","448883.90270","380527.42950","387582.54540","438959.16330","181901.49370","33914.37800","73687.34170","74299.77400"
"20200525","11620","관악구","509678.51820","483355.39070","22056.02310","4267.10440","568246.72350","441368.00270","455244.39590","548560.03400","219597.02590","34060.13770","123428.56260","62108.32560"
"20200525","11650","서초구","623153.83340","602050.58900","16198.12750","4905.11690","748689.02440","500101.36280","726993.94950","548982.32190","466838.76590","148767.83970","89685.55800","228385.36820"
"20200525","11680","강남구","889310.73410","856844.36040","22107.45310","10358.92060","1129573.49100","672501.75720","1086093.64860","748751.50940","714954.65500","220630.64630","132626.25090","361697.75780"
"20200525","11710","송파구","779153.40580","755146.21460","16963.98650","7043.20470","784636.03440","772223.91450","775568.63140","781713.95900","406098.09250","109134.74160","171114.86920","125848.48170"
"20200525","11740","강동구","516400.57460","505592.44990","9260.46660","1547.65800","556688.18670","471614.20240","480481.65730","542056.94400","238879.65410","48382.00810","140027.14310","50470.50290"
"20200524","11000","서울시","10817595.76840","10337543.65670","410715.72200","69336.38970","10976360.78240","10723772.82860","10816488.94160","10818386.35890","4612662.51730","874952.12410","2207564.94200","1530145.45120"
"20200524","11110","종로구","248441.42890","231058.90880","15806.02950","1576.49060","296514.59940","219665.95800","275485.78230","229124.03360","162897.20000","36600.56620","33817.91310","92478.72070"
"20200524","11140","중구","201824.60720","181155.57400","17260.61130","3408.42200","243547.99360","170744.94430","226698.53720","184057.51440","141466.63980","30255.59170","31817.81990","79393.22820"
"20200524","11170","용산구","292319.69970","266832.53640","23023.72970","2463.43360","303801.77690","280388.07020","300146.45270","286729.16190","135084.44400","28850.59080","49472.73820","56761.11500"
"20200524","11200","성동구","345892.87130","328018.10500","15161.35430","2713.41210","355554.44940","341300.43500","343814.40440","347377.49060","148393.90130","23279.31030","64327.39460","60787.19640"
"20200524","11215","광진구","408450.23850","381401.00530","24121.69050","2927.54270","419614.78870","398126.71130","403164.37410","412225.85590","161930.77350","29800.51980","80484.57900","51645.67470"
"20200524","11230","동대문구","383994.88040","356491.53010","24920.16040","2583.18990","393233.68510","375597.53880","381041.80180","386104.22230","158388.80570","24369.91990","76413.08290","57605.80290"
"20200524","11260","중랑구","382290.31070","374690.71530","6633.03800","966.55750","398792.01500","362946.24500","370242.40400","390895.95830","149006.61950","22343.98970","92989.16110","33673.46870"
"20200524","11290","성북구","461757.25640","443493.64220","16135.67370","2127.94050","476345.44600","439661.47870","450745.94670","469622.47770","170742.83550","23029.14080","89895.04230","57818.65240"
"20200524","11305","강북구","324892.52860","318230.11190","5629.93370","1032.48300","336831.98840","310713.05640","315460.61020","331629.61320","178625.25710","13074.61660","124428.02160","41122.61890"
"20200524","11320","도봉구","298245.62730","294870.67100","3139.64300","235.31330","305972.86760","290224.89180","293831.83810","301398.33380","133572.30380","17728.78490","74267.54120","41575.97770"
"20200524","11350","노원구","553546.54980","547195.82860","5343.95950","1006.76170","573848.48760","532342.82480","540675.66820","562740.03670","206864.96830","30640.43870","127525.65350","48698.87610"
"20200524","11380","은평구","479216.11340","471138.16460","7059.01750","1018.93130","501956.99670","453442.66810","462845.64850","490909.30260","172616.30560","28012.78980","111008.79330","33594.72250"
"20200524","11410","서대문구","376580.39510","351079.03000","22425.91550","3075.44960","386423.19720","369308.75540","372747.65040","379318.06990","152970.97990","24252.48180","65885.89150","62832.60660"
"20200524","11440","마포구","460848.53270","436199.05990","21165.55120","3483.92170","481324.37710","444970.58240","467994.81130","455744.04810","216822.28470","41330.95990","86080.63130","89410.69350"
"20200524","11470","양천구","421450.91440","414056.13460","5836.65220","1558.12760","434927.27170","407958.38500","414002.80700","426770.99110","175811.86400","25133.84930","94719.49920","55958.51550"
"20200524","11500","강서구","562200.24560","549946.50260","9683.37040","2570.37270","576676.06110","544154.89380","552043.15080","569455.31340","215922.43490","45185.33200","121969.32500","48767.77790"
"20200524","11530","구로구","421510.68660","384744.96860","33689.45500","3076.26300","433612.00530","409666.44980","414885.49700","426242.96500","160869.14150","43602.32710","74204.42160","43062.39280"
"20200524","11545","금천구","227237.80300","206692.87410","18595.14550","1949.78340","232775.48340","223738.04010","228752.21500","226156.08010","101116.33240","28570.43960","45042.23260","27503.66020"
"20200524","11560","영등포구","459150.52750","417999.56870","38292.75460","2858.20420","481100.66690","437605.22870","473502.42440","448899.17260","226128.12830","50645.32050","88542.28910","86940.51870"
"20200524","11590","동작구","427237.32910","408135.35970","16879.97290","2221.99650","448070.58200","406628.95030","414422.01610","436391.12410","150697.66620","25621.15330","70163.03590","54913.47700"
"20200524","11620","관악구","541311.86820","514211.73450","24507.73100","2592.40260","565901.41030","516789.15260","526550.04000","551856.03110","202914.45550","32821.56800","116526.94660","53565.94090"
"20200524","11650","서초구","526651.34170","508227.20020","13675.45890","4748.68260","564474.38960","492390.23850","551554.25210","508863.54850","260349.64170","66805.45520","87781.09980","105763.08670"
"20200524","11680","강남구","712434.31930","685776.11100","15993.50370","10664.70470","767300.31930","664859.74510","750062.13430","685557.30870","337624.23580","83431.62510","116010.84780","138181.76290"
"20200524","11710","송파구","766421.21970","743173.09060","16108.86570","7139.26330","782875.10920","755187.89490","766434.88950","766411.45550","318703.24010","72102.71660","167355.19340","79245.33010"
"20200524","11740","강동구","533688.47330","522725.22920","9626.50450","1336.73950","554058.80840","510333.04290","519383.58560","543906.25020","209711.93110","37901.10560","136029.95110","35780.87440"
"20200523","11000","서울시","10859459.23770","10383084.72470","406064.94770","70309.56540","10907726.84210","10783620.67710","10870434.68730","10851619.63080","5196259.07360","1138035.09180","2191289.36990","1866934.61190"
"20200523","11110","종로구","271386.87740","253789.77900","15812.87500","1784.22340","339523.37900","225675.18570","313775.85130","241109.03900","206749.03540","53231.26350","33796.62960","119721.14230"
"20200523","11140","중구","230401.67810","208771.87840","18153.12200","3476.67770","296739.48150","180081.88760","271955.92770","200720.07120","188989.87750","46652.72720","31114.57460","111222.57570"
"20200523","11170","용산구","297246.90180","271422.71470","23396.44220","2427.74490","312080.65250","282403.13520","307159.34740","290166.58360","154739.22590","37263.97140","50003.41460","67471.83990"
"20200523","11200","성동구","352710.05610","333727.29320","15329.84120","3652.92170","359148.39540","345517.40240","355263.80270","350885.95130","173535.14460","32262.56220","63970.84870","77301.73370"
"20200523","11215","광진구","406546.33180","380437.93130","23470.76890","2637.63160","419357.82090","392352.80900","398806.98800","412074.43450","181181.81890","36598.66260","80415.61290","64167.54340"
"20200523","11230","동대문구","382626.22040","355540.06730","24556.68850","2529.46470","391659.39720","368311.63840","378361.44150","385672.49100","172113.86050","28892.99390","74619.89640","68600.97020"
"20200523","11260","중랑구","371503.84020","364297.64480","6406.12080","800.07470","394944.88110","343452.54270","352242.14160","385262.19640","155340.81970","25127.47390","92352.80840","37860.53740"
"20200523","11290","성북구","450870.01320","432613.88830","15994.00320","2262.12170","474609.11570","421112.11510","431892.67940","464425.25160","175134.87360","23746.73170","87403.17220","63984.96970"
"20200523","11305","강북구","314212.91360","307758.63380","5391.94720","1062.33260","334049.37610","290513.58660","297970.38240","325814.72160","176999.61250","13654.62650","119635.12250","43709.86350"
"20200523","11320","도봉구","291237.21750","287844.32840","3126.86520","266.02390","302141.17670","277047.21470","282047.74090","297801.12930","139569.52700","20088.87540","74561.24760","44919.40400"
"20200523","11350","노원구","541501.80920","535312.90080","5368.71620","820.19210","566756.59110","510877.09070","520681.58910","556373.39500","216297.62680","34973.12620","126910.98510","54413.51550"
"20200523","11380","은평구","467544.03080","459205.23690","7310.20100","1028.59290","498584.16210","430088.24980","442856.80310","485177.76480","180981.75430","31994.66020","112311.93410","36675.16000"
"20200523","11410","서대문구","373719.22890","348659.29890","22023.19080","3036.73920","381137.99220","362396.20080","368394.65890","377522.49310","168516.98520","31296.92870","63815.97350","73404.08300"
"20200523","11440","마포구","471681.59000","446702.69430","21480.05330","3498.84240","499480.30900","451750.65820","482449.88780","463989.94870","251633.09530","55641.90610","85616.22920","110374.96000"
"20200523","11470","양천구","415007.13920","407754.91180","5995.46530","1256.76210","428824.82510","398143.39710","404334.36260","422630.55100","189446.28640","30746.08100","94792.92510","63907.28030"
"20200523","11500","강서구","553703.86570","541290.00120","9850.92390","2562.94060","575639.76110","526218.92850","536673.95220","565868.08970","235055.57260","52805.69750","124719.45360","57530.42150"
"20200523","11530","구로구","408855.12270","375460.30420","30078.06080","3316.75770","428870.26590","391175.26050","396653.01100","417570.91670","174728.53060","50906.69020","73624.43960","50197.40080"
"20200523","11545","금천구","223653.43380","204738.12350","16834.01850","2081.29180","227259.74130","221072.35140","222860.02640","224220.15340","109145.58100","32591.74270","44762.62130","31791.21700"
"20200523","11560","영등포구","466142.84350","427552.06640","35261.68700","3329.09000","497830.62750","442074.85310","481155.12960","455419.78190","260840.72650","66077.34560","87340.31400","107423.06690"
"20200523","11590","동작구","423266.12450","404288.30170","16542.88670","2434.93610","444590.87890","396514.61800","406104.64220","435524.32620","164379.58130","31817.64330","69558.80830","63003.12970"
"20200523","11620","관악구","524796.60290","499783.09920","22994.98220","2018.52150","557720.69610","485769.83330","498555.66860","543540.12740","210026.92390","36115.00100","115394.81970","58517.10320"
"20200523","11650","서초구","560453.07080","540025.55290","15570.66230","4856.85560","624985.56200","504853.74530","608007.57570","526485.56740","330286.53630","100633.88310","88960.81810","140691.83510"
"20200523","11680","강남구","767649.99280","737668.36070","18902.25750","11079.37460","879506.55780","682458.69380","843886.72900","713195.18130","450957.02190","132209.59990","119436.93360","199310.48840"
"20200523","11710","송파구","770362.27710","746854.25290","16737.49650","6770.52770","777384.54740","761811.57140","768883.72110","771418.38850","354946.01870","92699.86890","166524.64110","95721.50870"
"20200523","11740","강동구","522380.05570","511585.46000","9475.67130","1318.92430","549452.33160","487913.14050","499460.62710","538751.07610","219054.52000","44506.30370","133993.57660","40554.63970"
"20200522","11000","서울시","11237925.05480","10762380.57790","406843.35800","68701.11890","11533265.49450","10945142.20030","11494062.21410","11054969.94110","6413705.68180","1501545.36040","2252800.36040","2659359.96100"
"20200522","11110","종로구","319259.58020","300367.73020","16806.74940","2085.10060","431710.83460","228344.40320","403543.82750","259056.54640","296444.17260","73382.72490","35416.53640","187644.91130"
"20200522","11140","중구","309408.03360","286246.90790","20308.43320","2852.69260","456738.41680","191233.26850","421879.28080","229071.42850","338088.87420","86247.98010","33360.88880","218480.00530"
"20200522","11170","용산구","315233.80110","290176.55180","22510.32830","2546.92090","340013.50810","285477.09830","338921.32190","298314.14340","197487.80110","49964.74550","50328.41780","97194.63780"
"20200522","11200","성동구","370211.60970","352616.41140","15483.90360","2111.29470","389301.13840","348263.32820","384042.26290","360332.57180","218540.50140","42131.92530","65390.45750","111018.11860"
"20200522","11215","광진구","395211.50970","370433.37050","22320.75560","2457.38360","420717.72640","362758.58430","372421.11290","411490.36460","183771.18430","34642.96180","82978.57660","66149.64590"
"20200522","11230","동대문구","388534.90290","361242.94420","24455.43770","2836.52100","397367.26540","377653.96890","384882.83360","391143.52390","198592.93700","32997.05010","77973.28140","87622.60550"
"20200522","11260","중랑구","359089.19210","352291.93000","6130.09540","667.16660","396870.94680","317662.85210","327129.81010","381917.32210","160438.25990","25030.64690","95370.58880","40037.02420"
"20200522","11290","성북구","447871.74870","429673.82380","16087.01150","2110.91340","479233.81240","412803.41150","421388.71770","466788.19940","192250.11050","24897.33180","90460.71220","76892.06650"
